Flow Size,fecmp,letflow,conweave
1.8K,1.358886269,1.371138935,1.210642454
3.5K,1.380554378,1.388004923,1.227865183
4.6K,1.38416487,1.394254868,1.244883741
5.5K,1.389617224,1.409662663,1.250076686
6.3K,1.395128806,1.41280175,1.269710551
7.2K,1.411447745,1.421045835,1.274693995
8.6K,1.420147307,1.423036428,1.283749766
16K,1.474637881,1.472100742,1.331476682
31K,1.53978522,1.55685171,1.432878579
2.0M,3.58548508,3.600089468,2.428782439
